Cycle State,Cycle Time ms
1,74.3
2,27.8
0,1.6
RW,103.7
1,60.7
2,24.3
0,1.6
RW,86.6
1,87.9
2,23.6
0,1.5
RW,113.0
1,77.5
2,24.6
0,1.9
RW,104.0
1,58.0
2,24.3
0,1.8
RW,84.1
1,77.1
2,24.0
0,1.8
RW,102.9
1,81.1
2,23.9
0,1.7
RW,106.7
1,80.8
2,24.2
0,1.7
RW,106.7
1,87.4
2,23.9
0,1.6
RW,112.9
1,68.6
2,23.9
0,1.8
RW,94.3
1,75.3
2,64.0
0,1.6
RW,140.9
1,66.8
2,24.5
0,2.0
RW,93.3
1,61.2
2,24.3
0,1.9
RW,87.4
1,59.0
2,24.2
0,1.6
RW,84.8
1,100.9
2,24.3
0,1.7
RW,126.9
1,92.4
2,23.5
0,1.6
RW,117.5
1,66.9
2,23.6
0,1.8
RW,92.3
1,61.7
2,24.4
0,1.6
RW,87.7
1,74.9
2,23.5
0,1.6
RW,100.0
1,75.6
2,23.6
0,1.6
RW,100.8
1,74.6
2,30.1
0,1.8
RW,106.5
1,68.4
2,24.2
0,1.8
RW,94.4
1,67.9
2,24.5
0,1.8
RW,94.2
1,69.9
2,24.1
0,1.9
RW,95.9
1,71.8
2,24.0
0,1.6
RW,97.4
1,80.4
2,29.8
0,1.9
RW,112.1
1,57.8
2,24.1
0,1.6
RW,83.5
1,73.8
2,24.6
0,1.9
RW,100.3
1,61.4
2,24.7
0,1.8
RW,87.9
1,98.5
2,24.7
0,1.6
RW,124.8
1,66.3
2,40.1
0,1.8
RW,108.2
1,63.3
2,24.2
0,1.3
RW,88.8
1,69.1
2,23.9
0,1.8
RW,94.8
1,89.9
2,24.3
0,1.8
RW,116.0
1,70.3
2,23.1
0,1.7
RW,95.1
1,68.5
2,24.1
0,1.5
RW,94.1
1,59.0
2,24.3
0,1.8
RW,85.1
1,90.5
2,23.6
0,1.6
RW,115.7
1,84.7
2,23.7
0,1.6
RW,110.0
1,69.4
2,23.9
0,1.6
RW,94.9
1,53.9
2,25.3
0,1.9
RW,81.1
1,77.5
2,24.5
0,1.6
RW,103.6
1,73.0
2,24.2
0,1.8
RW,99.0
1,64.5
2,23.7
0,1.5
RW,89.7
1,84.7
2,23.5
0,1.8
RW,110.0
1,56.5
2,23.4
0,1.6
RW,81.5
1,83.2
2,24.4
0,1.5
RW,109.1
1,89.3
2,24.6
0,1.6
RW,115.5
1,74.9
2,24.1
0,1.6
RW,100.6
1,84.9
2,24.0
0,1.5
RW,110.4
1,84.1
2,41.3
0,1.8
RW,127.2
1,60.2
2,24.6
0,1.3
RW,86.1
1,100.8
2,24.1
0,1.6
RW,126.5
1,76.6
2,23.7
0,1.8
RW,102.1
1,90.1
2,29.9
0,1.6
RW,121.6
1,73.8
2,23.3
0,1.6
RW,98.7
1,85.2
2,24.2
0,1.6
RW,111.0
1,69.9
2,23.4
0,1.8
RW,95.1
1,62.8
2,24.1
0,1.6
RW,88.5
1,84.6
2,30.0
0,1.6
RW,116.2
1,64.5
2,23.7
0,1.8
RW,90.0
1,84.3
2,24.0
0,1.8
RW,110.1
1,63.2
2,25.2
0,2.1
RW,90.5
1,65.1
2,24.4
0,1.8
RW,91.3
1,58.4
2,24.5
0,1.7
RW,84.6
1,64.0
2,24.2
0,1.8
RW,90.0
1,61.6
2,23.5
0,1.8
RW,86.9
1,88.3
2,23.6
0,1.9
RW,113.8
1,113.9
2,24.2
0,1.6
RW,139.7
1,75.7
2,49.9
0,1.9
RW,127.5
1,83.0
2,23.8
0,1.6
RW,108.4
1,80.4
2,23.8
0,1.8
RW,106.0
1,88.2
2,24.3
0,1.7
RW,114.2
1,98.4
2,24.9
0,1.8
RW,125.1
1,59.3
2,24.2
0,1.6
RW,85.1
1,63.1
2,24.0
0,1.5
RW,88.6
1,82.6
2,24.0
0,1.8
RW,108.4
1,73.8
2,24.2
0,1.6
RW,99.6
1,90.7
2,35.5
0,1.6
RW,127.8
1,63.5
2,24.2
0,1.6
RW,89.3
1,70.6
2,23.1
0,1.8
RW,95.5
1,80.7
2,23.5
0,1.6
RW,105.8
1,97.5
2,23.9
0,1.8
RW,123.2
1,57.3
2,29.1
0,1.7
RW,88.1
1,76.8
2,24.1
0,1.8
RW,102.7
1,64.6
2,24.3
0,1.7
RW,90.6
1,75.6
2,23.8
0,1.7
RW,101.1
1,100.4
2,23.6
0,1.6
RW,125.6
1,74.6
2,40.4
0,1.6
RW,116.6
1,64.3
2,24.4
0,1.6
RW,90.3
1,84.8
2,24.8
0,1.3
RW,110.9
1,90.9
2,24.3
0,1.6
RW,116.8
1,76.2
2,24.2
0,1.6
RW,102.0
1,96.9
2,24.1
0,1.7
RW,122.7
1,77.4
2,23.8
0,1.8
RW,103.0
1,92.4
2,23.4
0,1.6
RW,117.4
1,66.8
2,24.0
0,1.8
RW,92.6
1,60.3
2,49.8
0,1.7
RW,111.8
1,72.3
2,23.5
0,1.6
RW,97.4
1,86.3
2,23.9
0,1.6
RW,111.8
1,88.1
2,24.3
0,1.6
RW,114.0
1,79.8
2,23.4
0,1.6
RW,104.8
1,73.6
2,23.6
0,1.6
RW,98.8
1,81.8
2,23.4
0,1.6
RW,106.8
1,67.7
2,23.6
0,1.7
RW,93.0
1,80.1
2,24.4
0,1.8
RW,106.3
1,86.7
2,23.3
0,1.6
RW,111.6
1,68.7
2,41.0
0,1.7
RW,111.4
1,68.6
2,24.2
0,1.8
RW,94.6
1,64.5
2,24.0
0,1.3
RW,89.8
1,106.8
2,24.9
0,1.8
RW,133.5
1,67.0
2,29.3
0,1.6
RW,97.9
1,64.5
2,23.9
0,1.8
RW,90.2
1,72.4
2,23.4
0,1.6
RW,97.4
1,104.9
2,24.7
0,1.7
RW,131.3
1,83.9
2,23.9
0,1.7
RW,109.5
1,64.4
2,29.6
0,1.9
RW,95.9
1,62.9
2,23.5
0,1.6
RW,88.0
1,100.0
2,24.7
0,1.8
RW,126.5
1,107.0
2,23.4
0,1.7
RW,132.1
1,99.1
2,24.6
0,1.6
RW,125.3
1,86.9
2,24.3
0,1.7
RW,112.9
1,99.7
2,24.1
0,1.6
RW,125.4
1,91.3
2,23.9
0,1.6
RW,116.8
1,57.4
2,24.1
0,1.9
RW,83.4
1,64.9
2,39.8
0,1.6
RW,106.3
1,78.6
2,23.8
0,1.8
RW,104.2
1,79.7
2,23.6
0,1.6
RW,104.9
1,86.1
2,23.8
0,1.7
RW,111.6
1,80.9
2,24.3
0,1.6
RW,106.8
1,82.2
2,24.2
0,1.8
RW,108.2
1,81.0
2,24.1
0,1.9
RW,107.0
1,59.1
2,23.8
0,1.7
RW,84.6
1,91.5
2,23.8
0,1.7
RW,117.0
1,55.3
2,28.8
0,1.9
RW,86.0
1,82.2
2,24.3
0,1.6
RW,108.1
1,74.5
2,23.5
0,1.9
RW,99.9
1,67.6
2,24.1
0,1.7
RW,93.4
1,69.7
2,24.6
0,1.6
RW,95.9
1,71.0
2,24.2
0,1.7
RW,96.9
1,65.2
2,28.4
0,1.6
RW,95.2
1,85.8
2,24.4
0,1.9
RW,112.1
1,82.2
2,23.7
0,1.7
RW,107.6
1,70.1
2,23.9
0,1.6
RW,95.6
1,86.5
2,40.1
0,1.6
RW,128.2
1,70.2
2,23.5
0,1.5
RW,95.2
1,55.1
2,23.7
0,1.9
RW,80.7
1,78.0
2,23.9
0,1.8
RW,103.7
1,80.8
2,24.1
0,1.6
RW,106.5
1,88.4
2,24.2
0,1.9
RW,114.5
1,65.3
2,24.1
0,2.0
RW,91.4
1,72.5
2,24.7
0,2.0
RW,99.2
1,109.0
2,23.9
0,1.7
RW,134.6
1,65.9
2,27.5
0,3.2
RW,96.6
1,76.1
2,51.8
0,1.6
RW,129.5
1,77.7
2,24.5
0,1.9
RW,104.1
1,76.3
2,24.4
0,1.9
RW,102.6
1,96.3
2,23.9
0,1.8
RW,122.0
1,56.2
2,23.6
0,1.6
RW,81.4
1,82.7
2,24.7
0,1.9
RW,109.3
1,64.8
2,24.1
0,1.7
RW,90.6
1,78.0
2,24.2
0,1.7
RW,103.9
1,101.3
2,23.8
0,1.9
RW,127.0
1,83.9
2,55.2
0,1.7
RW,140.8
1,87.5
2,23.5
0,1.7
RW,112.7
1,73.6
2,24.2
0,1.7
RW,99.5
1,91.4
2,24.2
0,1.4
RW,117.0
1,74.7
2,24.1
0,1.6
RW,100.4
1,78.2
2,29.5
0,1.8
RW,109.5
1,53.4
2,24.2
0,1.7
RW,79.3
1,74.1
2,24.5
0,1.8
RW,100.4
1,95.7
2,24.6
0,1.8
RW,122.1
1,93.2
2,28.6
0,1.8
RW,123.6
1,43.4
2,24.7
0,1.6
RW,69.7
1,69.9
2,23.7
0,1.6
RW,95.2
1,72.9
2,23.9
0,1.6
RW,98.4
1,74.6
2,24.1
0,1.7
RW,100.4
1,87.2
2,23.0
0,1.7
RW,111.9
1,69.3
2,24.1
0,1.6
RW,95.0
1,90.6
2,24.1
0,1.8
RW,116.5
1,57.5
2,24.3
0,1.8
RW,83.6
1,84.0
2,24.6
0,1.6
RW,110.2
1,72.7
2,46.9
0,1.6
RW,121.2
1,76.1
2,24.1
0,1.7
RW,101.9
1,90.9
2,24.2
0,1.6
RW,116.7
1,53.1
2,23.8
0,1.6
RW,78.5
1,97.0
2,24.2
0,1.8
RW,123.0
1,68.5
2,24.1
0,1.6
RW,94.2
1,92.2
2,24.3
0,1.8
RW,118.3
1,58.0
2,24.0
0,1.6
RW,83.6
1,87.6
2,24.1
0,1.8
RW,113.5
1,52.2
2,24.4
0,1.8
RW,78.4
1,58.7
2,29.3
0,1.8
RW,89.8
1,88.8
2,23.7
0,1.8
RW,114.3
1,95.8
2,24.6
0,1.8
RW,122.2
1,91.5
2,24.4
0,1.9
RW,117.8
1,62.3
2,24.1
0,1.7
RW,88.1
1,84.4
2,28.6
0,1.7
RW,114.7
1,52.4
2,24.1
0,1.8
RW,78.3
1,104.6
2,24.6
0,1.9
RW,131.1
1,94.9
2,28.5
0,2.4
RW,125.8
1,80.1
2,51.3
0,1.5
RW,132.9
1,70.2
2,24.1
0,1.9
RW,96.2
1,70.4
2,23.4
0,1.5
RW,95.3
1,93.3
2,23.7
0,1.7
RW,118.7
1,88.6
2,23.9
0,1.6
RW,114.1
1,83.2
2,23.9
0,1.8
RW,108.9
1,63.5
2,23.9
0,1.8
RW,89.2
1,74.8
2,24.5
0,1.7
RW,101.0
1,89.9
2,28.9
0,1.6
RW,120.4
1,69.1
2,24.6
0,1.8
RW,95.5
1,88.6
2,45.6
0,1.7
RW,135.9
1,65.1
2,22.5
0,1.6
RW,89.2
1,90.6
2,24.3
0,1.5
RW,116.4
1,91.3
2,24.1
0,1.6
RW,117.0
1,93.9
2,23.7
0,1.5
RW,119.1
1,73.5
2,24.0
0,2.0
RW,99.5
1,86.3
2,24.4
0,1.5
RW,112.2
1,79.1
2,24.6
0,1.8
RW,105.5
1,88.4
2,24.1
0,1.6
RW,114.1
1,78.6
2,35.9
0,1.6
RW,116.1
1,107.1
2,22.9
0,1.6
RW,131.6
1,94.5
2,24.1
0,1.6
RW,120.2
1,69.8
2,24.6
0,1.3
RW,95.7
1,58.7
2,29.0
0,1.6
RW,89.3
1,84.8
2,24.0
0,1.7
RW,110.5
1,72.0
2,24.3
0,1.7
RW,98.0
1,92.6
2,23.7
0,2.1
RW,118.4
1,69.1
2,23.8
0,1.6
RW,94.5
1,79.8
2,28.7
0,1.7
RW,110.2
1,58.3
2,24.3
0,1.7
RW,84.3
1,86.0
2,23.9
0,1.8
RW,111.7
1,90.3
2,24.3
0,1.8
RW,116.4
1,118.0
2,24.0
0,1.6
RW,143.6
1,87.2
2,23.9
0,1.6
RW,112.7
1,62.2
2,24.2
0,1.9
RW,88.3
1,75.2
2,23.8
0,1.6
RW,100.6
1,76.8
2,24.2
0,1.6
RW,102.6
1,63.4
2,59.6
0,1.8
RW,124.8
1,78.8
2,24.7
0,1.9
RW,105.4
1,106.3
2,24.5
0,1.8
RW,132.6
1,85.6
2,24.0
0,1.6
RW,111.2
1,85.9
2,24.5
0,1.8
RW,112.2
1,78.8
2,24.4
0,1.6
RW,104.8
1,77.1
2,24.1
0,1.6
RW,102.8
1,66.7
2,24.4
0,1.6
RW,92.7
1,81.2
2,24.1
0,1.6
RW,106.9
1,59.2
2,29.8
0,1.8
RW,90.8
1,68.9
2,23.7
0,1.6
RW,94.2
1,82.0
2,23.9
0,1.6
RW,107.5
1,73.8
2,24.0
0,1.8
RW,99.6
1,73.6
2,24.4
0,1.9
RW,99.9
1,86.3
2,28.6
0,1.6
RW,116.5
1,96.7
2,24.1
0,1.8
RW,122.6
1,85.4
2,24.0
0,1.7
RW,111.1
1,85.0
2,24.3
0,1.7
RW,111.0
1,78.7
2,23.8
0,1.6
RW,104.1
1,87.4
2,40.5
0,1.6
RW,129.5
1,73.0
2,24.3
0,1.6
RW,98.9
1,85.9
2,24.6
0,1.8
RW,112.3
1,91.9
2,23.6
0,1.6
RW,117.1
1,70.5
2,24.0
0,1.8
RW,96.3
1,63.2
2,24.3
0,1.7
RW,89.2
1,85.5
2,24.4
0,1.8
RW,111.7
1,98.8
2,23.9
0,1.6
RW,124.3
1,96.5
2,24.4
0,1.8
RW,122.7
1,62.2
2,52.2
0,1.6
RW,116.0
1,56.6
2,23.9
0,1.6
RW,82.1
1,86.7
2,23.6
0,1.7
RW,112.0
1,76.3
2,23.8
0,1.6
RW,101.7
1,64.8
2,23.8
0,1.7
RW,90.3
1,80.6
2,24.3
0,1.9
RW,106.8
1,64.2
2,24.2
0,1.8
RW,90.2
1,67.5
2,24.1
0,1.6
RW,93.2
1,102.8
2,23.4
0,1.8
RW,128.0
1,75.1
2,34.9
0,1.6
RW,111.6
1,72.2
2,25.0
0,2.2
RW,99.4
1,59.5
2,25.1
0,1.7
RW,86.3
1,69.9
2,24.0
0,1.7
RW,95.6
1,67.3
2,24.5
0,1.6
RW,93.4
1,71.1
2,30.0
0,1.8
RW,102.9
1,86.3
2,24.0
0,1.8
RW,112.1
1,68.0
2,24.0
0,1.6
RW,93.6
1,88.2
2,24.2
0,1.8
RW,114.2
1,60.2
2,24.2
0,1.8
RW,86.2
1,82.9
2,28.9
0,1.6
RW,113.4
1,73.4
2,24.1
0,1.8
RW,99.3
1,89.2
2,23.8
0,1.6
RW,114.6
1,75.6
2,23.8
0,1.6
RW,101.0
1,100.6
2,24.2
0,1.6
RW,126.4
1,79.3
2,23.9
0,1.6
RW,104.8
1,87.2
2,23.6
0,1.6
RW,112.4
1,80.9
2,24.5
0,1.8
RW,107.2
1,82.4
2,24.2
0,1.7
RW,108.3
1,87.9
2,61.5
0,1.6
RW,151.0
1,91.6
2,23.9
0,2.0
RW,117.5
1,83.8
2,23.9
0,1.8
RW,109.5
1,87.0
2,22.9
0,1.6
RW,111.5
1,73.1
2,24.7
0,1.8
RW,99.6
1,74.9
2,23.8
0,1.7
RW,100.4
1,78.6
2,24.7
0,1.8
RW,105.1
1,98.6
2,24.2
0,1.6
RW,124.4
1,82.5
2,24.4
0,1.8
RW,108.7
1,74.1
2,30.0
0,1.7
RW,105.8
1,57.6
2,24.4
0,1.6
RW,83.6
1,83.3
2,23.8
0,1.8
RW,108.9
1,62.6
2,24.6
0,1.9
RW,89.1
1,62.5
2,24.2
0,1.6
RW,88.3
1,87.8
2,29.5
0,1.7
RW,119.0
1,76.9
2,24.2
0,1.7
RW,102.8
1,66.0
2,24.4
0,1.8
RW,92.2
1,71.1
2,23.5
0,1.6
RW,96.2
1,73.3
2,24.4
0,1.6
RW,99.3
1,64.3
2,40.7
0,1.7
RW,106.7
1,61.6
2,23.7
0,1.6
RW,86.9
1,97.7
2,24.4
0,1.6
RW,123.7
1,64.3
2,24.2
0,1.7
RW,90.2
1,82.9
2,24.3
0,1.6
RW,108.8
1,83.0
2,28.5
0,1.6
RW,113.1
1,92.2
2,24.1
0,1.8
RW,118.1
1,59.0
2,23.7
0,1.8
RW,84.5
1,56.3
2,23.9
0,1.8
RW,82.0
1,86.8
2,22.6
0,1.7
RW,111.1
1,77.0
2,39.0
0,1.7
RW,117.7
1,71.9
2,23.6
0,1.8
RW,97.3
1,65.3
2,24.3
0,1.7
RW,91.3
1,76.0
2,24.3
0,1.8
RW,102.1
1,85.9
2,24.1
0,1.6
RW,111.6
1,52.9
2,24.1
0,1.9
RW,78.9
1,68.4
2,24.4
0,1.8
RW,94.6
1,90.6
2,23.6
0,1.7
RW,115.9
1,78.4
2,23.9
0,1.6
RW,103.9
1,59.8
2,23.8
0,1.6
RW,85.2
1,82.7
2,45.3
0,1.7
RW,129.7
1,59.4
2,24.0
0,1.9
RW,85.3
1,71.5
2,24.3
0,1.6
RW,97.4
1,60.1
2,24.0
0,1.7
RW,85.8
1,59.7
2,24.6
0,1.8
RW,86.1
1,59.5
2,30.0
0,1.8
RW,91.3
1,59.9
2,23.8
0,1.6
RW,85.3
1,66.4
2,24.2
0,1.6
RW,92.2
1,74.2
2,23.9
0,1.9
RW,100.0
1,63.6
2,24.5
0,1.6
RW,89.7
1,94.8
2,23.3
0,1.6
RW,119.7
1,53.1
2,29.5
0,1.8
RW,84.4
1,64.9
2,23.9
0,1.8
RW,90.6
1,79.1
2,24.3
0,1.7
RW,105.1
1,69.7
2,24.6
0,1.8
RW,96.1
1,59.6
2,24.4
0,2.2
RW,86.2
1,67.8
2,23.7
0,1.6
RW,93.1
1,80.6
2,24.1
0,1.7
RW,106.4
1,64.7
2,24.0
0,1.9
RW,90.6
1,89.8
2,24.3
0,1.8
RW,115.9
1,91.5
2,24.3
0,1.6
RW,117.4
1,68.8
2,64.5
0,1.8
RW,135.1
1,54.2
2,24.2
0,1.7
RW,80.1
1,91.7
2,23.8
0,1.7
RW,117.2
1,81.5
2,24.0
0,1.7
RW,107.2
1,74.5
2,23.9
0,1.7
RW,100.1
1,64.5
2,24.2
0,1.6
RW,90.3
1,72.7
2,24.2
0,1.8
RW,98.7
1,84.5
2,23.7
0,1.7
RW,109.9
1,85.6
2,24.1
0,1.5
RW,111.2
1,59.5
2,30.4
0,1.8
RW,91.7
1,82.8
2,24.0
0,1.7
RW,108.5
1,90.2
2,23.6
0,1.6
RW,115.4
1,81.2
2,24.6
0,1.8
RW,107.6
1,89.3
2,24.2
0,1.6
RW,115.1
1,90.9
2,30.2
0,1.7
RW,122.8
1,66.7
2,23.9
0,1.7
RW,92.3
1,75.4
2,24.5
0,1.9
RW,101.8
1,63.3
2,24.2
0,1.8
RW,89.3
1,90.1
2,23.9
0,1.7
RW,115.7
1,96.7
2,36.3
0,1.6
RW,134.6
1,104.1
2,24.4
0,1.7
RW,130.2
1,82.3
2,24.1
0,1.6
RW,108.0
1,95.4
2,25.1
0,1.9
RW,122.4
1,68.2
2,25.0
0,1.8
RW,95.0
1,78.6
2,24.0
0,1.8
RW,104.4
1,74.2
2,24.0
0,1.8
RW,100.0
1,69.2
2,24.0
0,1.7
RW,94.9
1,90.6
2,24.5
0,1.7
RW,116.8
1,83.1
2,54.4
0,1.8
RW,139.3
1,71.6
2,24.6
0,1.6
RW,97.8
1,71.7
2,24.0
0,1.7
RW,97.4
1,99.0
2,25.0
0,1.9
RW,125.9
1,84.7
2,24.2
0,1.8
RW,110.7
1,81.5
2,24.6
0,1.8
RW,107.9
1,79.0
2,24.9
0,1.9
RW,105.8
1,73.6
2,24.2
0,1.6
RW,99.4
1,84.6
2,24.2
0,1.8
RW,110.6
1,73.8
2,41.0
0,1.6
RW,116.4
1,74.0
2,24.7
0,1.9
RW,100.6
1,66.1
2,24.8
0,1.9
RW,92.8
1,87.5
2,24.9
0,1.9
RW,114.3
1,82.9
2,28.7
0,1.6
RW,113.2
1,64.2
2,24.9
0,1.7
RW,90.8
1,91.3
2,24.8
0,1.7
RW,117.8
1,94.3
2,24.7
0,1.3
RW,120.3
1,84.6
2,24.3
0,1.7
RW,110.6
1,90.0
2,29.0
0,1.9
RW,120.9
1,60.1
2,24.0
0,1.7
RW,85.8
1,62.4
2,24.1
0,1.6
RW,88.1
1,79.8
2,25.9
0,1.8
RW,107.5
1,94.8
2,23.9
0,1.7
RW,120.4
1,55.6
2,24.2
0,1.7
RW,81.5
1,75.7
2,24.1
0,1.6
RW,101.4
1,90.9
2,24.2
0,1.6
RW,116.7
1,85.5
2,23.9
0,1.6
RW,111.0
1,98.3
2,51.3
0,1.8
RW,151.4
1,69.5
2,24.0
0,1.8
RW,95.3
1,94.4
2,23.8
0,1.7
RW,119.9
1,74.0
2,24.4
0,1.8
RW,100.2
1,69.0
2,24.4
0,1.9
RW,95.3
1,45.8
2,24.7
0,1.8
RW,72.3
1,100.5
2,24.4
0,1.6
RW,126.5
1,65.8
2,23.9
0,1.5
RW,91.2
1,57.6
2,24.2
0,1.7
RW,83.5
1,52.6
2,23.8
0,1.8
RW,78.2
1,73.3
2,28.6
0,1.6
RW,103.5
1,78.3
2,24.1
0,1.7
RW,104.1
1,61.6
2,24.1
0,2.2
RW,87.9
1,60.9
2,24.7
0,1.7
RW,87.3
1,73.9
2,24.6
0,1.9
RW,100.4
1,95.6
2,29.7
0,1.6
RW,126.9
1,81.8
2,23.7
0,1.9
RW,107.4
1,91.8
2,24.3
0,1.6
RW,117.7
1,59.2
2,24.4
0,1.9
RW,85.5
1,90.1
2,24.1
0,1.6
RW,115.8
1,100.8
2,41.0
0,1.9
RW,143.7
1,110.6
2,23.8
0,1.6
RW,136.0
1,77.6
2,24.1
0,1.6
RW,103.3
1,91.7
2,24.2
0,1.7
RW,117.6
1,64.6
2,24.3
0,1.9
RW,90.8
1,104.0
2,24.0
0,1.6
RW,129.6
1,75.8
2,24.9
0,1.7
RW,102.4
1,73.5
2,24.0
0,1.9
RW,99.4
1,113.7
2,23.6
0,1.8
RW,139.1
1,83.3
2,46.7
0,1.8
RW,131.8
1,58.1
2,24.0
0,1.8
RW,83.9
1,74.7
2,24.6
0,1.7
RW,101.0
1,66.6
2,24.7
0,1.9
RW,93.2
1,85.5
2,24.4
0,2.1
RW,112.0
1,82.6
2,24.2
0,1.8
RW,108.6
1,59.0
2,24.3
0,1.9
RW,85.2
1,66.4
2,24.4
0,1.7
RW,92.5
1,53.1
2,24.1
0,1.9
RW,79.1
1,69.5
2,34.1
0,1.6
RW,105.2
1,100.3
2,23.9
0,1.6
RW,125.8
1,86.1
2,24.4
0,1.9
RW,112.4
1,58.5
2,24.2
0,1.8
RW,84.5
1,58.9
2,24.2
0,2.0
RW,85.1
1,88.2
2,30.2
0,1.7
RW,120.1
1,89.1
2,24.0
0,1.7
RW,114.8
1,75.7
2,25.0
0,1.9
RW,102.6
1,102.3
2,24.2
0,1.9
RW,128.4
1,61.9
2,24.0
0,1.9
RW,87.8
1,69.3
2,30.0
0,1.7
RW,101.0
1,68.4
2,24.5
0,1.8
RW,94.7
1,93.7
2,24.0
0,1.6
RW,119.3
1,71.7
2,23.9
0,1.6
RW,97.2
1,79.3
2,24.1
0,1.8
RW,105.2
1,69.5
2,23.8
0,1.7
RW,95.0
1,62.2
2,24.1
0,1.6
RW,87.9
1,68.0
2,23.8
0,1.6
RW,93.4
1,86.3
2,24.0
0,1.6
RW,111.9
1,78.8
2,24.6
0,1.6
RW,105.0
1,76.1
2,58.0
0,1.6
RW,135.7
1,103.1
2,24.5
0,1.6
RW,129.2
1,80.7
2,24.2
0,1.5
RW,106.4
1,58.4
2,23.7
0,1.7
RW,83.8
1,63.9
2,24.2
0,1.6
RW,89.7
1,99.4
2,24.1
0,1.7
RW,125.2
1,59.6
2,24.4
0,1.9
RW,85.9
1,58.1
2,24.3
0,1.8
RW,84.2
1,72.7
2,23.8
0,1.6
RW,98.1
1,85.2
2,38.1
0,1.3
RW,124.6
1,95.0
2,24.1
0,1.8
RW,120.9
1,57.2
2,24.3
0,1.9
RW,83.4
1,62.7
2,24.0
0,2.2
RW,88.9
1,79.5
2,23.9
0,1.9
RW,105.3
1,66.4
2,26.5
0,1.8
RW,94.7
1,62.5
2,24.2
0,1.8
RW,88.5
1,66.2
2,24.5
0,1.8
RW,92.5
1,72.4
2,24.1
0,1.7
RW,98.2
1,74.8
2,23.7
0,1.6
RW,100.1
1,100.3
2,41.1
0,1.5
RW,142.9
1,96.2
2,24.1
0,1.8
RW,122.1
1,91.2
2,23.8
0,1.7
RW,116.7
1,93.4
2,23.8
0,1.7
RW,118.9
1,67.9
2,24.7
0,1.8
RW,94.4
1,77.0
2,24.3
0,1.6
RW,102.9
1,81.9
2,25.1
0,2.1
RW,109.1
1,61.7
2,24.5
0,1.7
RW,87.9
1,79.8
2,23.9
0,1.7
RW,105.4
1,85.7
2,46.0
0,1.3
RW,133.0
1,59.6
2,24.2
0,2.0
RW,85.8
1,103.2
2,24.1
0,1.8
RW,129.1
1,95.7
2,24.0
0,1.6
RW,121.3
1,75.7
2,24.3
0,1.7
RW,101.7
1,61.5
2,24.0
0,1.7
RW,87.2
1,92.6
2,24.7
0,1.8
RW,119.1
1,91.5
2,23.8
0,2.1
RW,117.4
1,105.4
2,23.9
0,1.8
RW,131.1
1,96.0
2,41.2
0,1.6
RW,138.8
1,87.4
2,23.5
0,1.8
RW,112.7
1,66.7
2,24.0
0,1.6
RW,92.3
1,82.8
2,24.3
0,1.6
RW,108.7
1,88.8
2,24.4
0,1.8
RW,115.0
1,95.4
2,25.3
0,1.6
RW,122.3
1,64.2
2,24.4
0,1.8
RW,90.4
1,64.7
2,24.4
0,1.7
RW,90.8
1,74.3
2,23.5
0,1.7
RW,99.5
1,82.4
2,29.7
0,1.6
RW,113.7
1,94.2
2,23.7
0,1.6
RW,119.5
1,70.8
2,23.6
0,1.6
RW,96.0
1,70.5
2,23.9
0,1.6
RW,96.0
1,78.5
2,24.0
0,1.9
RW,104.4
1,70.1
2,24.0
0,1.6
RW,95.7
1,96.1
2,24.6
0,1.6
RW,122.3
1,84.4
2,24.4
0,1.7
RW,110.5
1,78.1
2,23.9
0,1.6
RW,103.6
1,92.0
2,23.5
0,1.6
RW,117.1
1,70.7
2,56.8
0,1.7
RW,129.2
1,69.1
2,23.7
0,1.9
RW,94.7
1,67.5
2,23.5
0,1.6
RW,92.6
1,97.4
2,24.7
0,1.8
RW,123.9
1,72.6
2,24.0
0,1.7
RW,98.3
1,96.3
2,23.9
0,1.9
RW,122.1
1,70.3
2,23.4
0,1.6
RW,95.3
1,64.5
2,24.4
0,1.7
RW,90.6
1,100.7
2,23.7
0,1.7
RW,126.1
1,85.4
2,28.8
0,1.7
RW,115.9
1,69.5
2,24.3
0,1.6
RW,95.4
1,68.5
2,25.3
0,1.7
RW,95.5
1,83.9
2,24.7
0,1.7
RW,110.3
1,87.2
2,24.7
0,2.0
RW,113.9
1,59.2
2,29.0
0,1.9
RW,90.1
1,71.8
2,24.3
0,1.9
RW,98.0
1,67.4
2,24.7
0,1.8
RW,93.9
1,88.2
2,24.3
0,1.8
RW,114.3
1,81.3
2,23.9
0,1.6
RW,106.8
1,80.7
2,35.9
0,1.8
RW,118.4
1,83.0
2,25.3
0,1.7
RW,110.0
1,71.1
2,23.7
0,1.7
RW,96.5
1,77.0
2,24.2
0,1.6
RW,102.8
1,71.9
2,24.5
0,1.6
RW,98.0
1,62.4
2,23.9
0,1.6
RW,87.9
1,90.1
2,24.1
0,1.9
RW,116.1
1,95.9
2,24.2
0,1.7
RW,121.8
1,65.6
2,24.4
0,1.7
RW,91.7
1,75.2
2,39.9
0,1.6
RW,116.7
1,92.1
2,24.2
0,1.6
RW,117.9
1,68.6
2,23.7
0,1.7
RW,94.0
1,68.7
2,24.4
0,1.6
RW,94.7
1,64.6
2,23.9
0,1.8
RW,90.3
1,70.3
2,23.1
0,1.7
RW,95.1
1,81.4
2,24.1
0,1.9
RW,107.4
1,64.5
2,24.9
0,1.6
RW,91.0
1,80.4
